CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount
50532.0,1.0,0.0,Phone,1.0,31.0,Debit Card,Male,2.785906268696621,3.0,Mobile,2.0,Single,2.0,1.0,24.0,1.0,1.0,1.0,127.95
50533.0,0.0,2.0,Phone,1.0,32.83949520588816,CC,Female,3.0,4.0,Mobile,2.0,Married,7.0,0.0,14.0,1.0,1.0,3.0,125.32
50534.0,0.0,17.0,Phone,1.0,32.83949520588816,Debit Card,Male,3.0,3.0,Mobile,5.0,Divorced,2.0,1.0,13.0,2.0,7.0,1.0,125.59
50535.0,0.0,1.0,Phone,3.0,11.0,Credit Card,Male,3.0,3.0,Laptop & Accessory,2.0,Single,2.0,0.0,14.0,1.0,1.0,2.0,149.08
50536.0,1.0,20.0,Computer,1.0,32.83949520588816,Debit Card,Male,2.0,4.0,Mobile,2.0,Married,10.0,1.0,14.0,0.0,1.0,0.0,123.8
50537.0,0.0,16.0,Phone,1.0,14.0,Debit Card,Female,2.0,3.0,Laptop & Accessory,4.0,Married,5.0,0.0,21.0,1.0,1.0,0.0,147.65
50538.0,1.0,16.98059911099209,Phone,3.0,8.0,CC,Female,2.0,4.0,Mobile,3.0,Single,2.0,0.0,13.0,0.0,1.0,2.0,120.44
50539.0,1.0,0.0,Phone,1.0,24.0,UPI,Female,2.785906268696621,3.0,Mobile,2.0,Single,2.0,0.0,19.0,1.0,1.0,0.0,126.93
50540.0,0.0,9.0,Mobile Phone,1.0,20.0,Debit Card,Male,3.0,3.0,Laptop & Accessory,2.0,Divorced,1.0,1.0,17.0,4.0,4.0,11.0,165.86
50541.0,0.0,20.0,Phone,3.0,8.0,Debit Card,Female,3.0,4.0,Mobile,2.0,Single,2.0,1.0,18.0,1.0,1.0,2.0,132.94
50542.0,1.0,0.0,Phone,1.0,9.0,Debit Card,Female,2.0,3.0,Laptop & Accessory,3.0,Divorced,1.0,1.0,19.0,1.0,1.0,2.0,141.71
50543.0,1.0,4.0,Phone,1.0,8.0,Debit Card,Female,2.785906268696621,5.0,Mobile,2.0,Married,5.0,1.0,13.0,0.0,1.0,0.0,127.78
50544.0,0.0,1.0,Phone,1.0,32.83949520588816,CC,Female,3.0,3.0,Mobile,3.0,Married,6.0,0.0,18.0,2.0,2.0,2.0,123.77
50545.0,1.0,2.0,Phone,1.0,32.83949520588816,CC,Male,3.0,3.0,Mobile,5.0,Divorced,8.0,1.0,21.0,1.0,2.0,2.0,124.04
50546.0,0.0,0.0,Phone,1.0,32.83949520588816,Debit Card,Female,3.0,3.0,Mobile,3.0,Single,2.0,0.0,19.0,1.0,1.0,0.0,123.18
50547.0,0.0,16.98059911099209,Mobile Phone,1.0,16.0,Debit Card,Male,2.0,3.0,Mobile,4.0,Married,2.0,0.0,14.0,1.0,1.0,0.0,120.08
50548.0,0.0,15.0,Mobile Phone,3.0,20.0,Credit Card,Female,3.0,4.0,Laptop & Accessory,3.0,Single,8.0,0.0,17.0,0.0,1.0,3.0,162.44
50549.0,0.0,6.0,Phone,1.0,6.0,UPI,Male,2.785906268696621,4.0,Mobile,5.0,Single,4.0,1.0,11.0,0.0,1.0,2.0,127.99
50550.0,0.0,30.0,Mobile Phone,1.0,11.0,Cash on Delivery,Female,2.0,4.0,Fashion,4.0,Married,3.0,1.0,13.0,1.0,1.0,4.0,205.52
50551.0,0.0,4.0,Phone,3.0,32.83949520588816,Debit Card,Male,2.0,4.0,Mobile,3.0,Divorced,4.0,0.0,15.0,3.0,5.0,2.0,123.29
50552.0,0.0,8.0,Phone,1.0,27.0,Debit Card,Female,2.0,3.0,Laptop & Accessory,2.0,Divorced,2.0,1.0,25.0,0.0,1.0,7.0,140.14
50553.0,0.0,22.0,Mobile Phone,1.0,14.0,UPI,Female,2.0,3.0,Fashion,4.0,Divorced,5.0,0.0,11.0,0.0,1.0,7.0,174.03
50554.0,0.0,16.98059911099209,Phone,1.0,26.0,CC,Male,2.0,3.0,Mobile,3.0,Divorced,5.0,0.0,17.0,0.0,1.0,0.0,122.59
50555.0,0.0,4.0,Computer,3.0,26.0,E wallet,Female,2.0,3.0,Laptop & Accessory,3.0,Divorced,2.0,0.0,13.0,1.0,1.0,0.0,169.32
50556.0,0.0,9.0,Phone,1.0,13.0,UPI,Male,3.0,3.0,Mobile Phone,2.0,Single,3.0,0.0,18.0,0.0,1.0,1.0,146.78
50557.0,0.0,11.0,Mobile Phone,1.0,6.0,Cash on Delivery,Female,3.0,3.0,Fashion,5.0,Divorced,2.0,0.0,13.0,3.0,4.8355765800706525,11.0,235.82
50558.0,0.0,5.0,Computer,1.0,32.83949520588816,Debit Card,Female,3.0,4.0,Mobile,4.0,Divorced,7.0,0.0,20.0,1.0,1.0,2.0,123.32
50559.0,1.0,0.0,Phone,3.0,32.83949520588816,E wallet,Male,2.0,4.0,Mobile,4.0,Divorced,2.0,1.0,18.0,0.0,1.0,0.0,124.13
50560.0,0.0,13.0,Mobile Phone,3.0,16.0,E wallet,Male,3.0,4.0,Fashion,4.0,Married,3.0,0.0,12.0,1.0,1.0,0.0,197.05
50561.0,0.0,0.0,Computer,3.0,6.0,Credit Card,Male,2.0,4.0,Laptop & Accessory,5.0,Single,2.0,0.0,12.0,1.0,1.0,7.0,142.94
50562.0,0.0,14.0,Phone,1.0,12.0,Credit Card,Male,2.0,3.0,Mobile Phone,5.0,Single,3.0,1.0,13.0,1.0,2.0,17.0,147.21
50563.0,0.0,9.0,Phone,1.0,32.83949520588816,CC,Male,3.0,3.0,Mobile,3.0,Single,5.0,0.0,21.0,2.0,3.0,9.0,125.19
50564.0,1.0,16.98059911099209,Phone,3.0,27.0,UPI,Male,2.0,4.0,Mobile,4.0,Single,2.0,1.0,13.0,0.0,1.0,0.0,121.21
50565.0,1.0,0.0,Phone,1.0,10.0,COD,Male,2.785906268696621,3.0,Mobile,5.0,Single,2.0,0.0,19.0,1.0,1.0,0.0,129.73
50566.0,0.0,4.0,Mobile Phone,1.0,18.0,Credit Card,Female,2.0,3.0,Laptop & Accessory,2.0,Divorced,1.0,1.0,11.0,0.0,8.0,5.0,158.55
50567.0,0.0,13.0,Computer,1.0,15.0,Credit Card,Male,2.0,3.0,Mobile Phone,4.0,Married,9.0,1.0,14.0,0.0,1.0,0.0,136.17
50568.0,0.0,5.0,Mobile Phone,1.0,9.0,Credit Card,Female,3.0,3.0,Laptop & Accessory,5.0,Divorced,2.0,0.0,12.0,6.0,6.0,3.0,167.25
50569.0,1.0,0.0,Mobile Phone,3.0,9.0,Debit Card,Male,2.0,4.0,Fashion,2.0,Divorced,2.0,1.0,11.0,3.0,3.0,7.0,203.25
50570.0,0.0,6.0,Mobile Phone,1.0,6.0,Debit Card,Female,2.0,4.0,Laptop & Accessory,2.0,Single,1.0,0.0,14.0,0.0,1.0,4.0,169.49
50571.0,1.0,0.0,Mobile Phone,3.0,6.0,Debit Card,Male,2.0,4.0,Fashion,3.0,Divorced,6.0,0.0,11.0,1.0,11.0,7.0,206.09
50572.0,0.0,18.0,Computer,1.0,10.0,Debit Card,Male,2.0,3.0,Laptop & Accessory,4.0,Divorced,2.0,0.0,12.0,1.0,1.0,8.0,144.47
50573.0,0.0,16.98059911099209,Computer,3.0,26.0,Cash on Delivery,Female,2.0,3.0,Mobile,2.0,Divorced,2.0,0.0,15.0,0.0,1.0,2.0,121.57
50574.0,0.0,8.0,Phone,3.0,24.0,Credit Card,Female,2.0,3.0,Laptop & Accessory,3.0,Divorced,2.0,0.0,16.0,1.0,1.0,0.0,146.01
50575.0,0.0,25.0,Mobile Phone,1.0,6.0,Debit Card,Male,3.0,3.0,Grocery,2.0,Divorced,3.0,0.0,15.0,3.8833228276071687,7.0,8.0,270.99
50576.0,1.0,20.0,Phone,1.0,32.83949520588816,COD,Male,2.0,3.0,Mobile,3.0,Single,5.0,0.0,24.0,1.0,1.0,0.0,124.79
50577.0,0.0,26.0,Mobile Phone,3.0,8.0,Credit Card,Male,2.0,3.0,Grocery,3.0,Married,7.0,0.0,13.0,2.0,4.8355765800706525,2.0,248.52
50578.0,0.0,3.0,Mobile Phone,3.0,14.0,UPI,Male,3.0,3.0,Fashion,3.0,Married,6.0,0.0,11.0,4.0,7.0,7.0,172.64
50579.0,0.0,11.0,Computer,3.0,16.0,COD,Female,2.0,3.0,Laptop & Accessory,2.0,Single,2.0,1.0,13.0,0.0,1.0,3.0,156.66
50580.0,0.0,8.0,Mobile Phone,3.0,9.0,Debit Card,Male,3.0,3.0,Fashion,2.0,Married,7.0,0.0,13.0,0.0,1.0,8.0,178.23
50581.0,0.0,12.0,Mobile Phone,3.0,8.0,Debit Card,Male,2.0,1.0,Fashion,3.0,Single,1.0,0.0,18.0,1.0,1.0,7.0,178.8
50582.0,1.0,3.0,Computer,3.0,30.0,Debit Card,Female,3.0,1.0,Grocery,4.0,Single,5.0,1.0,16.0,1.0,4.8355765800706525,0.0,231.94
50583.0,0.0,20.0,Computer,1.0,22.0,Credit Card,Male,3.0,1.0,Laptop & Accessory,3.0,Married,2.0,1.0,19.0,0.0,2.0,7.0,150.67
50584.0,0.0,9.0,Computer,3.0,14.0,COD,Male,2.0,3.0,Laptop & Accessory,2.0,Married,5.0,0.0,13.0,1.0,1.0,7.0,150.79
50585.0,1.0,0.0,Computer,1.0,32.83949520588816,CC,Male,2.0,4.0,Mobile,5.0,Single,1.0,1.0,22.0,1.0,1.0,2.0,123.21
50586.0,0.0,6.0,Computer,3.0,23.0,Debit Card,Male,2.0,3.0,Grocery,3.0,Single,2.0,0.0,11.0,3.8833228276071687,6.0,0.0,274.44
50587.0,1.0,0.0,Phone,1.0,32.83949520588816,Debit Card,Female,3.0,4.0,Mobile,5.0,Single,7.0,1.0,20.0,1.0,1.0,0.0,124.04
50588.0,0.0,6.0,Phone,1.0,19.0,Debit Card,Female,2.0,3.0,Mobile,2.0,Single,4.0,0.0,18.0,1.0,1.0,2.0,134.52
50589.0,0.0,16.98059911099209,Phone,1.0,6.0,CC,Female,3.0,3.0,Mobile,2.0,Married,4.0,0.0,14.0,0.0,1.0,2.0,122.7
50590.0,0.0,23.0,Mobile Phone,1.0,6.0,Credit Card,Male,3.0,3.0,Grocery,2.0,Married,10.0,0.0,22.0,3.8833228276071687,1.0,3.0,273.99
50591.0,0.0,6.0,Computer,1.0,6.0,UPI,Female,2.0,1.0,Laptop & Accessory,4.0,Divorced,2.0,1.0,13.0,0.0,1.0,2.0,154.88
50592.0,0.0,14.0,Computer,1.0,15.0,Credit Card,Male,3.0,3.0,Others,3.0,Married,3.0,0.0,16.664485374956154,1.0,1.0,11.0,294.19
50593.0,0.0,0.0,Phone,1.0,22.0,COD,Female,2.785906268696621,3.0,Mobile,4.0,Divorced,10.0,0.0,14.0,2.0,2.0,2.0,128.11
50594.0,0.0,18.0,Computer,1.0,29.0,Debit Card,Male,2.0,3.0,Laptop & Accessory,5.0,Divorced,2.0,1.0,15.0,1.0,1.0,8.0,136.33
50595.0,0.0,20.0,Phone,3.0,10.0,Debit Card,Female,2.0,3.0,Laptop & Accessory,2.0,Single,2.0,1.0,17.0,1.0,1.0,7.0,141.63
50596.0,1.0,16.98059911099209,Phone,1.0,28.0,Debit Card,Female,2.0,3.0,Mobile,3.0,Divorced,5.0,1.0,11.0,0.0,1.0,1.0,121.32
50597.0,0.0,23.0,Mobile Phone,1.0,30.0,Debit Card,Male,3.0,3.0,Grocery,3.0,Divorced,4.0,1.0,18.0,0.0,4.8355765800706525,5.0,239.73
50598.0,0.0,11.0,Computer,1.0,16.0,CC,Male,2.785906268696621,3.0,Mobile,3.0,Divorced,1.0,0.0,17.0,0.0,1.0,2.0,126.84
50599.0,0.0,19.0,Mobile Phone,1.0,13.0,Credit Card,Male,3.0,3.0,Fashion,3.0,Married,7.0,0.0,13.0,0.0,1.0,7.0,208.45
50600.0,0.0,0.0,Phone,1.0,23.0,Credit Card,Female,2.0,4.0,Laptop & Accessory,3.0,Married,2.0,0.0,15.0,2.0,3.0,2.0,143.77
50601.0,1.0,0.0,Phone,1.0,20.0,UPI,Male,2.0,4.0,Mobile Phone,4.0,Married,2.0,1.0,24.0,1.0,1.0,2.0,137.43
50602.0,0.0,4.0,Computer,1.0,6.0,Debit Card,Female,3.0,3.0,Laptop & Accessory,5.0,Divorced,2.0,0.0,12.0,1.0,1.0,3.0,141.48
50603.0,0.0,0.0,Computer,1.0,11.0,Debit Card,Male,3.0,3.0,Mobile Phone,2.0,Single,2.0,0.0,15.0,1.0,1.0,0.0,110.51
50604.0,0.0,27.0,Mobile Phone,1.0,23.0,Cash on Delivery,Female,2.0,3.0,Fashion,3.0,Divorced,9.0,0.0,11.0,1.0,1.0,8.0,207.39
50605.0,0.0,8.0,Mobile Phone,1.0,31.0,Credit Card,Female,2.0,3.0,Fashion,3.0,Married,2.0,1.0,11.0,2.0,10.0,1.0,203.88
50606.0,0.0,3.0,Mobile Phone,1.0,14.0,Debit Card,Female,3.0,1.0,Fashion,5.0,Divorced,1.0,1.0,12.0,0.0,1.0,10.95785679828462,214.16000000000005
50607.0,1.0,0.0,Phone,1.0,32.83949520588816,CC,Female,3.0,4.0,Mobile,5.0,Single,2.0,1.0,15.0,0.0,1.0,0.0,126.0
50608.0,1.0,0.0,Computer,1.0,32.83949520588816,CC,Female,2.0,3.0,Mobile,4.0,Single,1.0,0.0,17.0,0.0,1.0,2.0,124.22
50609.0,0.0,0.0,Mobile Phone,1.0,8.0,Credit Card,Male,2.0,1.0,Laptop & Accessory,2.0,Divorced,2.0,0.0,12.0,1.0,1.0,3.0,154.72
50610.0,0.0,0.0,Phone,1.0,32.83949520588816,Debit Card,Male,3.0,5.0,Mobile,5.0,Divorced,2.0,0.0,15.0,1.0,1.0,1.0,124.51
50611.0,0.0,21.0,Phone,1.0,12.0,Debit Card,Male,3.0,4.0,Laptop & Accessory,3.0,Single,3.0,0.0,13.0,0.0,2.0,2.0,142.4
50612.0,0.0,21.0,Mobile Phone,1.0,10.0,Debit Card,Male,3.0,4.0,Fashion,3.0,Single,8.0,0.0,14.0,1.0,4.0,10.95785679828462,209.99
50613.0,0.0,14.0,Mobile Phone,1.0,13.0,Credit Card,Female,2.0,3.0,Laptop & Accessory,3.0,Single,7.0,0.0,14.0,1.0,2.0,1.0,150.03
50614.0,0.0,12.0,Mobile Phone,1.0,6.0,Debit Card,Female,3.0,4.0,Grocery,2.0,Divorced,2.0,0.0,16.0,0.0,11.0,10.95785679828462,227.42
50615.0,0.0,0.0,Phone,1.0,8.0,Debit Card,Female,2.0,3.0,Laptop & Accessory,2.0,Divorced,1.0,0.0,18.0,0.0,2.0,2.0,142.27
50616.0,0.0,8.0,Phone,1.0,16.0,UPI,Male,2.0,3.0,Mobile Phone,2.0,Married,2.0,0.0,20.0,1.0,1.0,2.0,139.17
50617.0,0.0,15.0,Mobile Phone,3.0,11.0,E wallet,Male,2.0,3.0,Others,3.0,Divorced,7.0,0.0,13.0,3.8833228276071687,1.0,0.0,283.03
50618.0,0.0,23.0,Phone,1.0,32.83949520588816,Debit Card,Male,3.0,3.0,Mobile,2.0,Divorced,5.0,0.0,18.0,1.0,1.0,0.0,123.8
50619.0,0.0,30.0,Mobile Phone,1.0,8.0,Debit Card,Female,3.0,4.0,Grocery,2.0,Single,4.0,1.0,13.0,0.0,4.8355765800706525,3.0,237.26
50620.0,1.0,0.0,Phone,1.0,17.0,Credit Card,Female,3.0,5.0,Laptop & Accessory,4.0,Divorced,6.0,0.0,15.0,1.0,1.0,0.0,147.77
50621.0,0.0,28.0,Computer,1.0,24.0,Credit Card,Male,3.0,3.0,Laptop & Accessory,4.0,Divorced,4.0,1.0,14.0,6.0,6.0,7.0,163.85
50622.0,0.0,14.0,Computer,1.0,13.0,Debit Card,Female,2.0,5.0,Others,3.0,Married,2.0,0.0,16.664485374956154,1.0,5.0,10.0,299.73
50623.0,0.0,11.0,Mobile Phone,3.0,9.0,Debit Card,Male,2.0,3.0,Laptop & Accessory,2.0,Single,9.0,1.0,12.0,1.0,1.0,0.0,168.61
50624.0,1.0,0.0,Computer,3.0,35.0,Credit Card,Male,3.0,5.0,Laptop & Accessory,5.0,Single,9.0,0.0,18.0,0.0,2.0,2.0,149.69
50625.0,1.0,15.0,Mobile Phone,3.0,8.0,E wallet,Female,2.0,5.0,Others,2.0,Divorced,2.0,0.0,16.664485374956154,5.0,6.0,9.0,298.45
50626.0,0.0,17.0,Mobile Phone,3.0,34.0,Credit Card,Female,2.0,1.0,Grocery,2.0,Divorced,4.0,1.0,18.0,1.0,4.8355765800706525,11.0,233.2
50627.0,0.0,23.0,Computer,3.0,6.0,Debit Card,Female,3.0,3.0,Laptop & Accessory,3.0,Divorced,1.0,0.0,12.0,1.0,1.0,13.0,163.47
50628.0,1.0,0.0,Phone,1.0,22.0,Debit Card,Female,2.785906268696621,1.0,Mobile,5.0,Single,2.0,0.0,16.0,15.0,15.0,14.0,127.43
50629.0,0.0,12.0,Computer,1.0,28.0,Credit Card,Female,2.0,3.0,Fashion,5.0,Single,2.0,1.0,13.0,1.0,2.0,8.0,208.8
50630.0,0.0,6.0,Computer,3.0,32.83949520588816,Debit Card,Female,2.0,4.0,Mobile,2.0,Single,1.0,0.0,19.0,2.0,2.0,2.0,123.42
50631.0,0.0,18.0,Mobile Phone,3.0,17.0,Debit Card,Female,2.0,3.0,Grocery,2.0,Divorced,4.0,0.0,13.0,3.8833228276071687,1.0,1.0,276.5
50632.0,0.0,5.0,Computer,1.0,35.0,Credit Card,Female,3.0,3.0,Mobile Phone,3.0,Single,10.0,0.0,12.0,5.0,7.0,7.0,140.25
50633.0,0.0,7.0,Mobile Phone,3.0,6.0,E wallet,Male,3.0,1.0,Laptop & Accessory,2.0,Married,1.0,0.0,11.0,1.0,1.0,9.0,197.25
50634.0,0.0,30.0,Mobile Phone,3.0,6.0,Cash on Delivery,Male,3.0,3.0,Fashion,2.0,Divorced,4.0,1.0,14.0,0.0,1.0,10.95785679828462,219.04
50635.0,0.0,16.98059911099209,Phone,2.0,30.0,CC,Male,2.0,3.0,Mobile,4.0,Single,2.0,0.0,16.0,0.0,1.0,4.0,121.77
50636.0,0.0,26.0,Computer,3.0,8.0,E wallet,Female,2.0,4.0,Fashion,4.0,Divorced,3.0,0.0,12.0,0.0,6.0,12.0,175.25
50637.0,1.0,0.0,Phone,1.0,21.0,UPI,Male,2.0,3.0,Laptop & Accessory,3.0,Married,8.0,0.0,14.0,0.0,1.0,0.0,148.34
50638.0,1.0,16.98059911099209,Computer,1.0,8.0,Debit Card,Male,2.0,3.0,Mobile,5.0,Divorced,7.0,1.0,14.0,1.0,1.0,2.0,120.42
50639.0,0.0,16.98059911099209,Phone,3.0,16.0,Debit Card,Female,2.0,3.0,Mobile,3.0,Divorced,2.0,1.0,19.0,0.0,1.0,0.0,122.2
50640.0,0.0,1.0,Mobile Phone,3.0,16.0,Credit Card,Male,3.0,3.0,Mobile Phone,4.0,Divorced,2.0,0.0,22.0,1.0,1.0,0.0,110.52
50641.0,0.0,11.0,Computer,1.0,9.0,UPI,Male,2.785906268696621,3.0,Mobile,3.0,Divorced,4.0,0.0,16.0,2.0,2.0,2.0,128.21
50642.0,0.0,23.0,Mobile Phone,1.0,8.0,Credit Card,Male,3.0,3.0,Others,3.0,Divorced,3.0,1.0,16.664485374956154,7.0,7.0,7.0,292.37
50643.0,0.0,10.0,Phone,1.0,9.0,UPI,Female,2.0,3.0,Laptop & Accessory,4.0,Single,4.0,0.0,15.0,1.0,1.0,1.0,141.07
50644.0,0.0,13.0,Mobile Phone,3.0,32.0,E wallet,Male,3.0,3.0,Laptop & Accessory,5.0,Divorced,2.0,0.0,14.0,5.0,7.0,5.0,183.96
50645.0,0.0,16.98059911099209,Computer,1.0,6.0,CC,Female,3.0,4.0,Mobile,3.0,Married,2.0,0.0,13.0,1.0,1.0,3.0,120.07
50646.0,0.0,19.0,Mobile Phone,1.0,6.0,Credit Card,Male,2.0,3.0,Others,2.0,Married,10.0,0.0,16.664485374956154,1.0,2.0,2.0,296.27
50647.0,0.0,27.0,Mobile Phone,3.0,8.0,Debit Card,Female,2.0,4.0,Fashion,3.0,Divorced,7.0,0.0,11.0,6.0,7.0,0.0,206.86
50648.0,0.0,29.0,Computer,1.0,15.0,CC,Female,2.785906268696621,3.0,Mobile,3.0,Divorced,3.0,0.0,19.0,0.0,1.0,3.0,129.42
50649.0,0.0,9.0,Mobile Phone,1.0,18.0,Credit Card,Female,2.0,4.0,Fashion,2.0,Single,1.0,0.0,11.0,5.0,7.0,8.0,188.58
50650.0,0.0,28.0,Computer,1.0,8.0,Credit Card,Male,2.0,4.0,Grocery,5.0,Single,8.0,0.0,15.0,3.8833228276071687,6.0,2.0,267.56
50651.0,0.0,16.0,Mobile Phone,3.0,31.0,Credit Card,Male,3.0,4.0,Fashion,2.0,Married,6.0,0.0,13.0,1.0,4.8355765800706525,0.0,234.0
50652.0,1.0,0.0,Computer,3.0,32.83949520588816,E wallet,Female,2.0,3.0,Mobile,2.0,Single,2.0,1.0,14.0,0.0,1.0,2.0,123.23
50653.0,1.0,16.98059911099209,Mobile Phone,1.0,16.0,Debit Card,Female,2.0,4.0,Mobile Phone,5.0,Single,2.0,0.0,13.0,1.0,1.0,0.0,114.16
50654.0,0.0,19.0,Phone,1.0,14.0,Debit Card,Female,3.0,4.0,Laptop & Accessory,5.0,Married,9.0,1.0,23.0,1.0,1.0,7.0,146.15
50655.0,1.0,14.0,Phone,1.0,32.83949520588816,Debit Card,Male,2.0,3.0,Mobile,3.0,Divorced,10.0,1.0,12.0,1.0,2.0,7.0,124.61
50656.0,1.0,0.0,Computer,1.0,30.0,COD,Male,3.0,4.0,Fashion,5.0,Single,2.0,0.0,12.0,0.0,1.0,9.0,187.22
50657.0,0.0,0.0,Phone,1.0,6.0,Credit Card,Male,2.0,4.0,Mobile Phone,5.0,Divorced,2.0,0.0,16.0,0.0,1.0,3.0,139.55
50658.0,0.0,3.0,Mobile Phone,1.0,26.0,UPI,Male,2.0,3.0,Laptop & Accessory,5.0,Divorced,1.0,0.0,15.0,1.0,1.0,2.0,199.57
50659.0,0.0,14.0,Phone,1.0,13.0,COD,Female,2.0,1.0,Mobile,3.0,Divorced,2.0,0.0,13.0,1.0,1.0,8.0,133.76
50660.0,0.0,11.0,Mobile Phone,1.0,23.0,Debit Card,Female,3.0,4.0,Fashion,3.0,Divorced,1.0,0.0,18.0,0.0,1.0,9.0,188.23
50661.0,0.0,13.0,Mobile Phone,1.0,26.0,Cash on Delivery,Male,3.0,3.0,Fashion,2.0,Divorced,5.0,0.0,20.0,4.0,11.0,1.0,203.22
50662.0,0.0,0.0,Computer,1.0,14.0,Debit Card,Male,2.0,5.0,Mobile Phone,3.0,Divorced,2.0,0.0,19.0,1.0,1.0,2.0,146.21
50663.0,0.0,28.0,Computer,1.0,8.0,Debit Card,Male,3.0,3.0,Fashion,4.0,Divorced,4.0,0.0,18.0,1.0,1.0,10.95785679828462,209.76
50664.0,0.0,1.0,Phone,1.0,16.0,UPI,Female,2.0,3.0,Laptop & Accessory,3.0,Single,4.0,0.0,13.0,1.0,1.0,7.0,136.6
50665.0,1.0,7.0,Mobile Phone,2.0,6.0,Credit Card,Male,3.0,4.0,Fashion,5.0,Divorced,10.0,0.0,14.0,2.0,3.0,6.0,204.82
50666.0,0.0,6.0,Mobile Phone,1.0,11.0,Debit Card,Male,2.0,4.0,Fashion,2.0,Married,5.0,0.0,15.0,0.0,1.0,2.0,171.19
50667.0,1.0,0.0,Mobile Phone,3.0,10.0,Cash on Delivery,Male,2.0,3.0,Fashion,5.0,Single,1.0,1.0,22.0,3.0,4.0,7.0,195.82
50668.0,1.0,0.0,Computer,1.0,35.0,Credit Card,Female,2.0,4.0,Laptop & Accessory,3.0,Single,2.0,0.0,22.0,3.0,3.0,8.0,145.08
50669.0,0.0,16.98059911099209,Phone,1.0,21.0,Debit Card,Male,2.0,3.0,Mobile,3.0,Married,2.0,0.0,16.0,2.0,2.0,2.0,122.07
50670.0,0.0,7.0,Computer,1.0,9.0,Debit Card,Male,2.0,3.0,Laptop & Accessory,2.0,Single,1.0,0.0,17.0,1.0,1.0,4.0,177.56
50671.0,0.0,10.0,Mobile Phone,3.0,16.0,Debit Card,Female,2.0,4.0,Laptop & Accessory,2.0,Married,3.0,1.0,14.0,0.0,1.0,0.0,166.94
50672.0,1.0,0.0,Phone,1.0,10.0,COD,Male,2.0,3.0,Mobile Phone,2.0,Divorced,2.0,1.0,15.0,5.0,5.0,6.0,136.91
50673.0,1.0,0.0,Phone,1.0,32.83949520588816,CC,Male,2.0,3.0,Mobile,3.0,Married,2.0,0.0,20.0,1.0,1.0,0.0,123.77
50674.0,1.0,16.98059911099209,Phone,1.0,31.0,CC,Male,2.0,4.0,Mobile,4.0,Single,5.0,1.0,20.0,0.0,2.0,2.0,123.13
50675.0,0.0,15.0,Mobile Phone,1.0,8.0,Credit Card,Male,2.0,3.0,Grocery,5.0,Divorced,1.0,0.0,17.0,3.8833228276071687,13.0,7.0,276.65
50676.0,1.0,0.0,Computer,1.0,32.83949520588816,CC,Male,2.0,4.0,Mobile,4.0,Married,2.0,0.0,15.0,0.0,1.0,0.0,125.96
50677.0,1.0,13.0,Computer,3.0,6.0,UPI,Male,2.0,3.0,Laptop & Accessory,3.0,Single,4.0,1.0,14.0,0.0,1.0,0.0,147.28
50678.0,0.0,6.0,Computer,3.0,13.0,Debit Card,Female,1.0,3.0,Laptop & Accessory,4.0,Divorced,1.0,0.0,17.0,1.0,1.0,2.0,143.02
50679.0,0.0,7.0,Computer,1.0,9.0,Debit Card,Male,2.785906268696621,4.0,Mobile,2.0,Divorced,4.0,0.0,17.0,1.0,1.0,0.0,129.79
50680.0,0.0,21.0,Computer,1.0,6.0,Credit Card,Male,2.0,1.0,Grocery,2.0,Single,3.0,0.0,22.0,3.8833228276071687,2.0,1.0,268.85
50681.0,0.0,18.0,Computer,3.0,15.0,Debit Card,Female,3.0,4.0,Laptop & Accessory,3.0,Divorced,2.0,0.0,13.0,0.0,4.0,12.0,155.93
50682.0,0.0,25.0,Mobile Phone,1.0,13.0,Debit Card,Male,2.0,3.0,Fashion,4.0,Single,8.0,0.0,19.0,3.0,4.0,0.0,204.45
50683.0,0.0,11.0,Mobile Phone,3.0,16.0,E wallet,Male,3.0,4.0,Fashion,3.0,Married,1.0,1.0,14.0,2.0,2.0,7.0,187.4
50684.0,0.0,2.0,Phone,1.0,32.83949520588816,Debit Card,Female,3.0,3.0,Mobile,2.0,Married,5.0,0.0,22.0,0.0,1.0,7.0,125.14
50685.0,0.0,1.0,Mobile Phone,1.0,9.0,Credit Card,Female,3.0,3.0,Fashion,4.0,Married,1.0,0.0,17.0,0.0,1.0,7.0,176.55
50686.0,0.0,19.0,Mobile Phone,3.0,9.0,E wallet,Male,2.0,3.0,Grocery,3.0,Divorced,4.0,0.0,12.0,3.8833228276071687,4.0,9.0,274.65
50687.0,0.0,11.0,Mobile Phone,3.0,8.0,E wallet,Male,2.0,3.0,Fashion,4.0,Single,8.0,0.0,16.0,1.0,1.0,0.0,173.51
50688.0,0.0,16.0,Computer,1.0,33.0,Debit Card,Female,2.0,3.0,Fashion,5.0,Divorced,9.0,0.0,11.0,0.0,1.0,1.0,208.2
50689.0,1.0,2.0,Computer,1.0,8.0,Debit Card,Male,2.0,3.0,Grocery,2.0,Married,8.0,0.0,11.0,7.0,11.0,10.95785679828462,221.69
